reltime,datetime,sdnn,rmssd
105.107,2024/06/13 13:48:19.5429,10.992630760400488,14.27118308573843
105.354,2024/06/13 13:48:19.7899,11.096701384159891,14.153915830374764
105.6,2024/06/13 13:48:20.0359,11.192361927549626,14.152738250953417
105.683,2024/06/13 13:48:20.1189,11.01013117568399,14.125626829749303
105.846,2024/06/13 13:48:20.2819,11.095665509714596,14.098463273231827
106.093,2024/06/13 13:48:20.5289,11.175506879914245,14.098463273231827
106.339,2024/06/13 13:48:20.7749,10.586534496411074,13.61739084161622
106.421,2024/06/13 13:48:20.8569,11.076328700038065,13.831124321616086
106.585,2024/06/13 13:48:21.0209,11.14404124061091,14.508618128546908
106.668,2024/06/13 13:48:21.1039,11.498125784307035,15.054345994872488
106.832,2024/06/13 13:48:21.2679,9.954840559985719,14.516657099116632
107.078,2024/06/13 13:48:21.5139,9.988729280729487,13.36911864459783
107.16,2024/06/13 13:48:21.5959,10.134951473950649,13.611269840344312
107.324,2024/06/13 13:48:21.7599,10.186818167015668,13.884043599278515
107.571,2024/06/13 13:48:22.0069,8.03412263018232,12.594972541984097
107.816,2024/06/13 13:48:22.2519,8.05362772545741,11.157956802210698
107.899,2024/06/13 13:48:22.3349,47.616825481814004,48.94078054138491
108.063,2024/06/13 13:48:22.4989,47.59924900402465,68.21925436903182
108.638,2024/06/13 13:48:23.0739,54.88948143691845,72.6404386917737
108.802,2024/06/13 13:48:23.2379,54.88948143691845,77.3140780625797
109.048,2024/06/13 13:48:23.4839,54.88948143691845,77.3140780625797
109.13,2024/06/13 13:48:23.5659,54.9109624128322,77.32959761091911
109.295,2024/06/13 13:48:23.7309,54.893302985370624,77.35567206094198
109.54,2024/06/13 13:48:23.9759,54.87461151120587,77.35567206094198
109.787,2024/06/13 13:48:24.2229,54.868798578712145,77.36945995244722
109.869,2024/06/13 13:48:24.3049,55.20332323829555,77.53816264696157
110.033,2024/06/13 13:48:24.4689,55.095277975271436,77.68912407795573
110.28,2024/06/13 13:48:24.7159,55.063818773592615,77.67174518446203
110.525,2024/06/13 13:48:24.9609,55.046532040222004,77.66981395625974
110.772,2024/06/13 13:48:25.2079,55.006582678176336,77.66788268003705
110.854,2024/06/13 13:48:25.2899,55.11435343014559,77.75367086725444
111.018,2024/06/13 13:48:25.4539,55.05879824667288,77.83936450579917
111.265,2024/06/13 13:48:25.7009,54.998484827614526,77.83936450579917
111.346,2024/06/13 13:48:25.7819,55.02388196235256,77.83079938773167
111.51,2024/06/13 13:48:25.9459,54.95474627301126,77.82223332698696
111.757,2024/06/13 13:48:26.1929,54.8808112938928,77.82223332698696
111.839,2024/06/13 13:48:26.2749,54.92485985312177,77.89950791457757
112.003,2024/06/13 13:48:26.4389,54.901217456090436,77.85349489051
112.25,2024/06/13 13:48:26.6859,54.82658135419822,77.73008855434726
112.496,2024/06/13 13:48:26.9319,54.813592156120194,77.6262412675851
112.578,2024/06/13 13:48:27.0139,56.04535314542513,78.42533604220854
112.743,2024/06/13 13:48:27.1789,55.99364701238113,79.31792567467541
112.989,2024/06/13 13:48:27.4249,55.99364701238113,79.27673050775996
113.235,2024/06/13 13:48:27.6709,55.92910126057904,79.22941373000307
113.481,2024/06/13 13:48:27.9169,55.859851311167645,79.22941373000307
113.563,2024/06/13 13:48:27.9989,57.18073785471125,80.19621769967293
113.727,2024/06/13 13:48:28.1629,32.97431950967999,65.68764470329764
113.974,2024/06/13 13:48:28.4099,33.005415786873414,45.21246140907025
114.22,2024/06/13 13:48:28.6559,18.779543774219665,37.54153255617925
114.302,2024/06/13 13:48:28.7379,25.928194390813985,32.48589437484111
114.466,2024/06/13 13:48:28.9019,25.961509971494745,37.445070881670574
114.712,2024/06/13 13:48:29.1479,26.007094522788634,37.40721855471214
114.959,2024/06/13 13:48:29.3949,26.112070578280036,37.35326848706371
115.205,2024/06/13 13:48:29.6409,26.208031584616375,37.35326848706371
115.287,2024/06/13 13:48:29.7229,35.196721372910936,45.34129831989081
115.452,2024/06/13 13:48:29.8879,34.59160751316503,51.88834165783293
115.697,2024/06/13 13:48:30.1329,34.67583875126131,51.63590482083825
115.779,2024/06/13 13:48:30.2149,43.0956701027984,59.14727381714224
115.944,2024/06/13 13:48:30.3799,43.18663054084332,65.80678789709565
116.19,2024/06/13 13:48:30.6259,43.27644364677717,65.80678789709565
116.437,2024/06/13 13:48:30.8729,42.95284771044661,65.70540312637918
116.519,2024/06/13 13:48:30.9549,46.31254391779807,69.10788667004657
116.682,2024/06/13 13:48:31.1179,46.41428882248004,72.44262097227939
116.929,2024/06/13 13:48:31.3649,46.35351416950081,72.42398313634327
117.175,2024/06/13 13:48:31.6109,46.45472397195347,72.4053405028478
117.421,2024/06/13 13:48:31.8569,46.55482492865776,72.4053405028478
117.503,2024/06/13 13:48:31.9389,47.80895890650815,73.96846174778365
117.668,2024/06/13 13:48:32.1039,47.914003424238906,75.49922736911506
117.913,2024/06/13 13:48:32.3489,48.01795641144135,75.49922736911506
117.995,2024/06/13 13:48:32.4309,49.14418149397441,77.22801736848271
118.16,2024/06/13 13:48:32.5959,48.798388893699524,78.02157821184257
118.406,2024/06/13 13:48:32.8419,48.901308070792226,77.11376876624131
118.489,2024/06/13 13:48:32.9249,49.256319974916075,78.07795250047651
118.653,2024/06/13 13:48:33.0889,49.3659685469126,79.03037390775778
118.899,2024/06/13 13:48:33.3349,49.474537744758386,79.03037390775778
119.146,2024/06/13 13:48:33.5819,48.98731949458362,78.04912982645398
