reltime;datetime;iSensor;headPos.x;headPos.y;headPos.z;headPosQ;headYaw;headPitch;headRoll;headRotQ;gazeSrc.x;gazeSrc.y;gazeSrc.z;gazeDir.x;gazeDir.y;gazeDir.z;gazeQ;leftEyeOpen;leftEyeOpenQ;rightEyeOpen;rightEyeOpenQ;pupil;pupilQ

   0.0010;2024/06/24 12:48:29.7029;0;0.000;0.000;0.000;0.00;0.0;0.0;0.0;0.00;-0.041;-0.085;-0.178;0.997;-0.054;0.063;0.25;2.48;1.00;0.00;1.00;0.00;0.00
   1.4250;2024/06/24 12:48:31.1269;0;0.000;0.000;0.000;0.00;0.0;0.0;0.0;0.00;-0.019;0.010;-0.015;0.988;-0.008;0.151;1.00;10.00;1.00;10.00;1.00;2.22;1.00
   1.4450;2024/06/24 12:48:31.1469;0;0.000;0.000;0.000;0.00;0.0;0.0;0.0;0.00;-0.019;0.010;-0.015;0.989;0.004;0.146;1.00;10.00;1.00;10.00;1.00;2.23;1.00
   1.4650;2024/06/24 12:48:31.1669;0;0.000;0.000;0.000;0.00;0.0;0.0;0.0;0.00;-0.020;0.010;-0.015;0.989;0.010;0.145;1.00;10.00;1.00;10.00;1.00;2.27;1.00
   1.4750;2024/06/24 12:48:31.1769;0;0.000;0.000;0.000;0.00;0.0;0.0;0.0;0.00;-0.020;0.010;-0.015;0.990;0.012;0.143;1.00;10.00;1.00;10.00;1.00;2.27;1.00
   1.4950;2024/06/24 12:48:31.1969;0;0.000;0.000;0.000;0.00;0.0;0.0;0.0;0.00;-0.020;0.010;-0.015;0.990;0.011;0.144;1.00;10.00;1.00;10.00;1.00;2.26;1.00
   1.5050;2024/06/24 12:48:31.2069;0;0.000;0.000;0.000;0.00;0.0;0.0;0.0;0.00;-0.020;0.010;-0.015;0.989;0.015;0.144;1.00;10.00;1.00;10.00;1.00;2.27;1.00
   1.5250;2024/06/24 12:48:31.2269;0;0.000;0.000;0.000;0.00;0.0;0.0;0.0;0.00;-0.020;0.010;-0.015;0.989;0.016;0.144;1.00;10.00;1.00;10.00;1.00;2.29;1.00
   1.5350;2024/06/24 12:48:31.2369;0;0.000;0.000;0.000;0.00;0.0;0.0;0.0;0.00;-0.020;0.010;-0.015;0.989;0.026;0.147;1.00;10.00;1.00;10.00;1.00;2.29;1.00
   1.5550;2024/06/24 12:48:31.2569;0;0.000;0.000;0.000;0.00;0.0;0.0;0.0;0.00;-0.020;0.010;-0.015;0.984;0.096;0.147;1.00;9.90;1.00;10.00;1.00;2.29;1.00
   1.5750;2024/06/24 12:48:31.2769;0;0.000;0.000;0.000;0.00;0.0;0.0;0.0;0.00;-0.020;0.010;-0.015;0.982;0.115;0.151;0.98;9.56;1.00;10.00;1.00;2.29;0.98
   1.5850;2024/06/24 12:48:31.2869;0;0.000;0.000;0.000;0.00;0.0;0.0;0.0;0.00;-0.020;0.010;-0.015;0.982;0.115;0.151;0.98;9.56;1.00;10.00;1.00;2.29;0.98
