reltime;datetime;iSensor;headPos.x;headPos.y;headPos.z;headPosQ;headYaw;headPitch;headRoll;headRotQ;gazeSrc.x;gazeSrc.y;gazeSrc.z;gazeDir.x;gazeDir.y;gazeDir.z;gazeQ;leftEyeOpen;leftEyeOpenQ;rightEyeOpen;rightEyeOpenQ;pupil;pupilQ

   0.0010;2024/06/20 09:41:01.8509;0;0.000;0.000;0.000;0.00;0.0;0.0;0.0;0.00;-0.010;0.013;-0.018;0.957;-0.245;0.155;1.00;10.00;1.00;10.00;1.00;1.44;1.00
   1.2910;2024/06/20 09:41:03.1409;0;0.000;0.000;0.000;0.00;0.0;0.0;0.0;0.00;-0.010;0.013;-0.018;0.965;-0.253;0.062;1.00;10.00;1.00;9.95;1.00;1.45;1.00
   1.3010;2024/06/20 09:41:03.1509;0;0.000;0.000;0.000;0.00;0.0;0.0;0.0;0.00;-0.010;0.013;-0.018;0.964;-0.255;0.069;1.00;10.00;1.00;10.00;1.00;1.46;1.00
   1.3200;2024/06/20 09:41:03.1699;0;0.000;0.000;0.000;0.00;0.0;0.0;0.0;0.00;-0.010;0.013;-0.018;0.965;-0.253;0.069;1.00;10.00;1.00;10.00;1.00;1.46;1.00
   1.3300;2024/06/20 09:41:03.1799;0;0.000;0.000;0.000;0.00;0.0;0.0;0.0;0.00;-0.010;0.013;-0.018;0.965;-0.253;0.066;1.00;10.00;1.00;10.00;1.00;1.46;1.00
   1.3500;2024/06/20 09:41:03.1999;0;0.000;0.000;0.000;0.00;0.0;0.0;0.0;0.00;-0.010;0.013;-0.018;0.965;-0.256;0.063;0.96;10.00;1.00;9.23;1.00;1.46;0.96
   1.3590;2024/06/20 09:41:03.2089;0;0.000;0.000;0.000;0.00;0.0;0.0;0.0;0.00;-0.010;0.013;-0.018;0.965;-0.256;0.063;0.96;10.00;1.00;9.23;1.00;1.46;0.96
   1.3790;2024/06/20 09:41:03.2289;0;0.000;0.000;0.000;0.00;0.0;0.0;0.0;0.00;-0.010;0.013;-0.018;0.966;-0.255;0.051;1.00;10.00;1.00;10.00;1.00;1.46;1.00
   1.3890;2024/06/20 09:41:03.2389;0;0.000;0.000;0.000;0.00;0.0;0.0;0.0;0.00;-0.010;0.013;-0.018;0.966;-0.255;0.051;1.00;10.00;1.00;10.00;1.00;1.46;1.00
   1.4080;2024/06/20 09:41:03.2579;0;0.000;0.000;0.000;0.00;0.0;0.0;0.0;0.00;-0.010;0.013;-0.018;0.966;-0.254;0.045;1.00;10.00;1.00;10.00;1.00;1.44;1.00
   1.4260;2024/06/20 09:41:03.2759;0;0.000;0.000;0.000;0.00;0.0;0.0;0.0;0.00;-0.010;0.013;-0.018;0.966;-0.254;0.045;1.00;10.00;1.00;10.00;1.00;1.44;1.00
   1.4360;2024/06/20 09:41:03.2859;0;0.000;0.000;0.000;0.00;0.0;0.0;0.0;0.00;-0.010;0.013;-0.018;0.966;-0.253;0.045;0.97;10.00;1.00;9.50;1.00;1.45;0.97
   1.4550;2024/06/20 09:41:03.3049;0;0.000;0.000;0.000;0.00;0.0;0.0;0.0;0.00;-0.010;0.013;-0.018;0.966;-0.253;0.048;1.00;10.00;1.00;10.00;1.00;1.45;1.00
   1.4650;2024/06/20 09:41:03.3149;0;0.000;0.000;0.000;0.00;0.0;0.0;0.0;0.00;-0.010;0.013;-0.018;0.966;-0.254;0.049;0.97;10.00;1.00;9.35;1.00;1.46;0.97
   1.4850;2024/06/20 09:41:03.3349;0;0.000;0.000;0.000;0.00;0.0;0.0;0.0;0.00;-0.010;0.013;-0.018;0.967;-0.251;0.051;1.00;10.00;1.00;10.00;1.00;1.45;1.00
   1.4950;2024/06/20 09:41:03.3449;0;0.000;0.000;0.000;0.00;0.0;0.0;0.0;0.00;-0.010;0.013;-0.018;0.966;-0.255;0.052;0.98;10.00;1.00;9.52;1.00;1.44;0.98
   1.5150;2024/06/20 09:41:03.3649;0;0.000;0.000;0.000;0.00;0.0;0.0;0.0;0.00;-0.010;0.013;-0.018;0.965;-0.258;0.053;1.00;10.00;1.00;10.00;1.00;1.45;1.00
   1.5350;2024/06/20 09:41:03.3849;0;0.000;0.000;0.000;0.00;0.0;0.0;0.0;0.00;-0.010;0.013;-0.018;0.965;-0.259;0.047;1.00;10.00;1.00;10.00;1.00;1.45;1.00
   1.5440;2024/06/20 09:41:03.3939;0;0.000;0.000;0.000;0.00;0.0;0.0;0.0;0.00;-0.010;0.013;-0.018;0.965;-0.257;0.048;1.00;10.00;1.00;9.96;1.00;1.45;1.00
   1.5640;2024/06/20 09:41:03.4139;0;0.000;0.000;0.000;0.00;0.0;0.0;0.0;0.00;-0.010;0.013;-0.018;0.965;-0.256;0.048;0.99;10.00;1.00;9.84;1.00;1.45;0.99
   1.5740;2024/06/20 09:41:03.4239;0;0.000;0.000;0.000;0.00;0.0;0.0;0.0;0.00;-0.010;0.013;-0.018;0.965;-0.256;0.049;1.00;10.00;1.00;9.90;1.00;1.45;1.00
   1.5940;2024/06/20 09:41:03.4439;0;0.000;0.000;0.000;0.00;0.0;0.0;0.0;0.00;-0.010;0.013;-0.018;0.965;-0.257;0.049;0.97;10.00;1.00;9.37;1.00;1.45;0.97
   1.6140;2024/06/20 09:41:03.4639;0;0.000;0.000;0.000;0.00;0.0;0.0;0.0;0.00;-0.010;0.013;-0.018;0.965;-0.257;0.044;0.97;10.00;1.00;9.45;1.00;1.44;0.97
   1.6240;2024/06/20 09:41:03.4739;0;0.000;0.000;0.000;0.00;0.0;0.0;0.0;0.00;-0.010;0.013;-0.018;0.965;-0.257;0.044;0.97;10.00;1.00;9.45;1.00;1.44;0.97
   1.6440;2024/06/20 09:41:03.4939;0;0.000;0.000;0.000;0.00;0.0;0.0;0.0;0.00;-0.010;0.013;-0.018;0.966;-0.257;0.036;0.97;10.00;1.00;9.47;1.00;1.44;0.97
   1.6530;2024/06/20 09:41:03.5029;0;0.000;0.000;0.000;0.00;0.0;0.0;0.0;0.00;-0.010;0.013;-0.018;0.966;-0.257;0.036;0.97;10.00;1.00;9.47;1.00;1.44;0.97
   1.6730;2024/06/20 09:41:03.5229;0;0.000;0.000;0.000;0.00;0.0;0.0;0.0;0.00;-0.010;0.013;-0.018;0.965;-0.260;0.041;0.90;10.00;1.00;7.96;1.00;1.78;1.00
   1.6920;2024/06/20 09:41:03.5419;0;0.000;0.000;0.000;0.00;0.0;0.0;0.0;0.00;-0.010;0.013;-0.018;0.965;-0.260;0.041;0.90;10.00;1.00;7.96;1.00;1.78;1.00
   1.7020;2024/06/20 09:41:03.5519;0;0.000;0.000;0.000;0.00;0.0;0.0;0.0;0.00;-0.010;0.013;-0.018;0.963;-0.265;0.045;0.99;10.00;1.00;9.73;1.00;1.44;0.99
   1.7220;2024/06/20 09:41:03.5719;0;0.000;0.000;0.000;0.00;0.0;0.0;0.0;0.00;-0.010;0.013;-0.018;0.962;-0.268;0.047;0.99;10.00;1.00;9.81;1.00;1.44;0.99
   1.7310;2024/06/20 09:41:03.5809;0;0.000;0.000;0.000;0.00;0.0;0.0;0.0;0.00;-0.010;0.013;-0.018;0.962;-0.267;0.052;0.99;10.00;1.00;9.89;1.00;1.44;0.99
   1.7510;2024/06/20 09:41:03.6009;0;0.000;0.000;0.000;0.00;0.0;0.0;0.0;0.00;-0.010;0.013;-0.018;0.962;-0.269;0.048;1.00;10.00;1.00;10.00;1.00;1.44;1.00
   1.7710;2024/06/20 09:41:03.6209;0;0.000;0.000;0.000;0.00;0.0;0.0;0.0;0.00;-0.010;0.013;-0.018;0.963;-0.268;0.041;0.99;10.00;1.00;9.80;1.00;1.44;0.99
   1.7800;2024/06/20 09:41:03.6299;0;0.000;0.000;0.000;0.00;0.0;0.0;0.0;0.00;-0.010;0.013;-0.018;0.962;-0.269;0.037;1.00;10.00;1.00;10.00;1.00;1.43;1.00
   1.8000;2024/06/20 09:41:03.6499;0;0.000;0.000;0.000;0.00;0.0;0.0;0.0;0.00;-0.010;0.013;-0.018;0.963;-0.267;0.034;0.97;10.00;1.00;9.40;1.00;1.43;0.97
   1.8200;2024/06/20 09:41:03.6699;0;0.000;0.000;0.000;0.00;0.0;0.0;0.0;0.00;-0.010;0.013;-0.018;0.962;-0.271;0.040;1.00;10.00;1.00;10.00;1.00;1.43;1.00
   1.8300;2024/06/20 09:41:03.6799;0;0.000;0.000;0.000;0.00;0.0;0.0;0.0;0.00;-0.010;0.013;-0.018;0.961;-0.272;0.049;1.00;10.00;1.00;10.00;1.00;1.45;1.00
   1.8490;2024/06/20 09:41:03.6989;0;0.000;0.000;0.000;0.00;0.0;0.0;0.0;0.00;-0.010;0.013;-0.018;0.961;-0.271;0.061;1.00;10.00;1.00;10.00;1.00;1.42;1.00
   1.8590;2024/06/20 09:41:03.7089;0;0.000;0.000;0.000;0.00;0.0;0.0;0.0;0.00;-0.010;0.013;-0.018;0.961;-0.270;0.061;1.00;10.00;1.00;10.00;1.00;1.43;1.00
   1.8780;2024/06/20 09:41:03.7279;0;0.000;0.000;0.000;0.00;0.0;0.0;0.0;0.00;-0.010;0.013;-0.018;0.960;-0.269;0.077;1.00;10.00;1.00;10.00;1.00;1.44;1.00
   1.8870;2024/06/20 09:41:03.7369;0;0.000;0.000;0.000;0.00;0.0;0.0;0.0;0.00;-0.010;0.013;-0.018;0.960;-0.269;0.077;1.00;10.00;1.00;10.00;1.00;1.44;1.00
   1.9070;2024/06/20 09:41:03.7569;0;0.000;0.000;0.000;0.00;0.0;0.0;0.0;0.00;-0.010;0.013;-0.018;0.959;-0.267;0.097;1.00;10.00;1.00;10.00;1.00;1.43;1.00
   1.9170;2024/06/20 09:41:03.7669;0;0.000;0.000;0.000;0.00;0.0;0.0;0.0;0.00;-0.010;0.013;-0.018;0.960;-0.260;0.107;1.00;10.00;1.00;10.00;1.00;1.42;1.00
   1.9370;2024/06/20 09:41:03.7869;0;0.000;0.000;0.000;0.00;0.0;0.0;0.0;0.00;-0.010;0.013;-0.018;0.959;-0.260;0.112;1.00;10.00;1.00;10.00;1.00;1.42;1.00
   1.9470;2024/06/20 09:41:03.7969;0;0.000;0.000;0.000;0.00;0.0;0.0;0.0;0.00;-0.010;0.013;-0.018;0.959;-0.259;0.111;1.00;10.00;1.00;10.00;1.00;1.42;1.00
   1.9670;2024/06/20 09:41:03.8169;0;0.000;0.000;0.000;0.00;0.0;0.0;0.0;0.00;-0.010;0.013;-0.018;0.960;-0.257;0.112;1.00;10.00;1.00;10.00;1.00;1.42;1.00
