reltime;datetime;iSensor;ibi

   0.0010;2024/06/13 11:30:10.5209;5;952
   0.0010;2024/06/13 11:30:10.5209;4;0
   0.0010;2024/06/13 11:30:10.5209;3;876
   0.0010;2024/06/13 11:30:10.5209;2;0
   0.0010;2024/06/13 11:30:10.5209;1;0
   0.0010;2024/06/13 11:30:10.5209;0;0
   0.4330;2024/06/13 11:30:10.9529;3;941
   1.2130;2024/06/13 11:30:11.7329;5;952
   1.4190;2024/06/13 11:30:11.9389;3;902
   1.4600;2024/06/13 11:30:11.9799;5;952
   2.1580;2024/06/13 11:30:12.6779;3;850
   2.1980;2024/06/13 11:30:12.7179;5;952
   2.4440;2024/06/13 11:30:12.9639;5;952
   2.6900;2024/06/13 11:30:13.2099;5;952
   2.8970;2024/06/13 11:30:13.4169;3;938
   2.9370;2024/06/13 11:30:13.4569;5;951
   3.1830;2024/06/13 11:30:13.7029;5;952
   3.4300;2024/06/13 11:30:13.9499;5;952
   3.8810;2024/06/13 11:30:14.4009;3;896
   4.1680;2024/06/13 11:30:14.6879;5;952
   4.4140;2024/06/13 11:30:14.9339;5;952
   4.6200;2024/06/13 11:30:15.1399;3;841
   5.1540;2024/06/13 11:30:15.6739;5;952
   5.4000;2024/06/13 11:30:15.9199;5;952
   5.6050;2024/06/13 11:30:16.1249;3;909
   5.6470;2024/06/13 11:30:16.1669;5;952
   5.8930;2024/06/13 11:30:16.4129;5;952
   6.1380;2024/06/13 11:30:16.6579;5;952
   6.3450;2024/06/13 11:30:16.8649;3;904
   6.3840;2024/06/13 11:30:16.9039;5;938
   6.6310;2024/06/13 11:30:17.1509;5;938
   6.8770;2024/06/13 11:30:17.3969;5;938
   7.5760;2024/06/13 11:30:18.0959;3;826
   8.3150;2024/06/13 11:30:18.8349;3;913
   9.2990;2024/06/13 11:30:19.8189;3;907
   9.5870;2024/06/13 11:30:20.1069;5;923
   9.8330;2024/06/13 11:30:20.3529;5;923
  10.0790;2024/06/13 11:30:20.5989;5;923
  10.2850;2024/06/13 11:30:20.8049;3;979
  10.7770;2024/06/13 11:30:21.2969;3;862
  11.5160;2024/06/13 11:30:22.0359;3;790
  12.5010;2024/06/13 11:30:23.0209;3;748
  12.7880;2024/06/13 11:30:23.3079;5;908
  13.0340;2024/06/13 11:30:23.5539;5;908
  13.4860;2024/06/13 11:30:24.0059;3;771
  13.9790;2024/06/13 11:30:24.4989;3;808
  15.2100;2024/06/13 11:30:25.7299;3;781
  15.9900;2024/06/13 11:30:26.5099;5;908
  16.1950;2024/06/13 11:30:26.7149;3;888
  16.2360;2024/06/13 11:30:26.7559;5;908
  16.4820;2024/06/13 11:30:27.0019;5;908
  17.1800;2024/06/13 11:30:27.6999;3;975
  17.9190;2024/06/13 11:30:28.4389;3;918
  18.9040;2024/06/13 11:30:29.4239;3;983
  19.1900;2024/06/13 11:30:29.7099;5;908
  19.4380;2024/06/13 11:30:29.9579;5;869
  19.6830;2024/06/13 11:30:30.2029;5;869
  19.8900;2024/06/13 11:30:30.4099;3;1001
  20.8740;2024/06/13 11:30:31.3939;3;935
  21.6130;2024/06/13 11:30:32.1329;3;1000
  22.5980;2024/06/13 11:30:33.1179;3;971
  22.6390;2024/06/13 11:30:33.1589;5;821
  22.8850;2024/06/13 11:30:33.4049;5;821
  23.5830;2024/06/13 11:30:34.1029;3;889
  24.3220;2024/06/13 11:30:34.8419;3;927
  25.3070;2024/06/13 11:30:35.8269;3;950
  25.5940;2024/06/13 11:30:36.1139;5;821
  25.8400;2024/06/13 11:30:36.3599;5;821
  26.0870;2024/06/13 11:30:36.6069;5;821
  26.7850;2024/06/13 11:30:37.3049;3;859
  27.2780;2024/06/13 11:30:37.7979;3;954
  28.5080;2024/06/13 11:30:39.0279;3;986
  28.7960;2024/06/13 11:30:39.3159;5;952
  29.0420;2024/06/13 11:30:39.5619;5;952
  29.2890;2024/06/13 11:30:39.8089;5;952
  29.4940;2024/06/13 11:30:40.0139;3;912
  29.9870;2024/06/13 11:30:40.5069;3;991
  31.2180;2024/06/13 11:30:41.7379;3;981
  31.9560;2024/06/13 11:30:42.4759;3;884
  31.9970;2024/06/13 11:30:42.5169;5;952
  32.2440;2024/06/13 11:30:42.7639;5;952
  32.4900;2024/06/13 11:30:43.0099;5;952
  32.7370;2024/06/13 11:30:43.2569;5;952
  32.9420;2024/06/13 11:30:43.4619;3;932
  33.4750;2024/06/13 11:30:43.9949;5;952
  33.7210;2024/06/13 11:30:44.2409;5;952
  33.9270;2024/06/13 11:30:44.4469;3;991
  33.9680;2024/06/13 11:30:44.4879;5;952
  34.2140;2024/06/13 11:30:44.7339;5;952
  34.4600;2024/06/13 11:30:44.9799;5;952
  34.7070;2024/06/13 11:30:45.2269;5;952
  34.9120;2024/06/13 11:30:45.4319;3;923
  34.9520;2024/06/13 11:30:45.4719;5;952
  35.1980;2024/06/13 11:30:45.7179;5;952
  35.4460;2024/06/13 11:30:45.9659;5;952
  35.6920;2024/06/13 11:30:46.2119;5;952
  35.9370;2024/06/13 11:30:46.4569;5;952
  36.1430;2024/06/13 11:30:46.6629;3;995
  36.1840;2024/06/13 11:30:46.7039;5;952
  36.4310;2024/06/13 11:30:46.9509;5;952
  36.6760;2024/06/13 11:30:47.1959;5;952
  36.8820;2024/06/13 11:30:47.4019;3;992
  36.9230;2024/06/13 11:30:47.4429;5;952
  37.1690;2024/06/13 11:30:47.6889;5;952
  37.4150;2024/06/13 11:30:47.9349;5;952
  37.6210;2024/06/13 11:30:48.1409;3;914
  37.6620;2024/06/13 11:30:48.1819;5;951
  37.9080;2024/06/13 11:30:48.4279;5;952
  38.1550;2024/06/13 11:30:48.6749;5;952
  38.4000;2024/06/13 11:30:48.9199;5;952
  38.6050;2024/06/13 11:30:49.1249;3;975
  38.6470;2024/06/13 11:30:49.1669;5;952
  38.8930;2024/06/13 11:30:49.4129;5;952
  39.1400;2024/06/13 11:30:49.6599;5;952
  39.3860;2024/06/13 11:30:49.9059;5;952
  39.5910;2024/06/13 11:30:50.1109;3;924
  39.6320;2024/06/13 11:30:50.1519;5;952
  39.8790;2024/06/13 11:30:50.3989;5;952
  40.1240;2024/06/13 11:30:50.6439;5;952
  40.3310;2024/06/13 11:30:50.8509;3;871
  40.3710;2024/06/13 11:30:50.8909;5;952
  40.6170;2024/06/13 11:30:51.1369;5;952
  40.8630;2024/06/13 11:30:51.3829;5;952
  41.1100;2024/06/13 11:30:51.6299;5;952
  41.3150;2024/06/13 11:30:51.8349;3;915
  41.3560;2024/06/13 11:30:51.8759;5;952
  41.6020;2024/06/13 11:30:52.1219;5;952
  41.8490;2024/06/13 11:30:52.3689;5;952
  42.0940;2024/06/13 11:30:52.6139;5;952
  42.3410;2024/06/13 11:30:52.8609;5;952
  42.5470;2024/06/13 11:30:53.0669;3;894
  42.5870;2024/06/13 11:30:53.1069;5;952
  42.8330;2024/06/13 11:30:53.3529;5;952
  43.0800;2024/06/13 11:30:53.5999;5;952
  43.2860;2024/06/13 11:30:53.8059;3;867
  43.3250;2024/06/13 11:30:53.8449;5;952
  43.5730;2024/06/13 11:30:54.0929;5;952
  43.8180;2024/06/13 11:30:54.3379;5;952
  44.0650;2024/06/13 11:30:54.5849;5;952
  44.2700;2024/06/13 11:30:54.7899;3;966
  44.3120;2024/06/13 11:30:54.8319;5;952
  44.5570;2024/06/13 11:30:55.0769;5;952
  44.8040;2024/06/13 11:30:55.3239;5;952
  45.0500;2024/06/13 11:30:55.5699;5;952
  45.2560;2024/06/13 11:30:55.7759;3;967
  45.7890;2024/06/13 11:30:56.3089;5;952
  46.2410;2024/06/13 11:30:56.7609;3;939
  46.5270;2024/06/13 11:30:57.0469;5;952
  46.7740;2024/06/13 11:30:57.2939;5;952
  46.9800;2024/06/13 11:30:57.4999;3;1011
  47.0200;2024/06/13 11:30:57.5399;5;952
  47.2670;2024/06/13 11:30:57.7869;5;952
  47.5130;2024/06/13 11:30:58.0329;5;952
  47.7590;2024/06/13 11:30:58.2789;5;952
  47.9640;2024/06/13 11:30:58.4839;3;953
  48.0060;2024/06/13 11:30:58.5259;5;952
  48.2520;2024/06/13 11:30:58.7719;5;952
  48.4980;2024/06/13 11:30:59.0179;5;952
  48.7440;2024/06/13 11:30:59.2639;5;952
  48.9490;2024/06/13 11:30:59.4689;3;942
  48.9900;2024/06/13 11:30:59.5099;5;952
  49.2370;2024/06/13 11:30:59.7569;5;952
  49.4820;2024/06/13 11:31:00.0019;5;952
  49.9350;2024/06/13 11:31:00.4549;3;965
  50.2210;2024/06/13 11:31:00.7409;5;952
  50.4680;2024/06/13 11:31:00.9879;5;952
  50.6730;2024/06/13 11:31:01.1929;3;869
  50.7140;2024/06/13 11:31:01.2339;5;952
  50.9600;2024/06/13 11:31:01.4799;5;952
  51.2070;2024/06/13 11:31:01.7269;5;952
  51.4530;2024/06/13 11:31:01.9729;5;952
  51.6580;2024/06/13 11:31:02.1779;3;886
  51.6990;2024/06/13 11:31:02.2189;5;952
