reltime;datetime;iSensor;confidence;heart_rate

   0.0010;2024/06/24 12:48:29.7029;5;1.00;86.0
   0.0010;2024/06/24 12:48:29.7029;4;0.00;0.0
   0.0010;2024/06/24 12:48:29.7029;3;1.00;89.0
   0.0010;2024/06/24 12:48:29.7029;2;0.00;0.0
   0.0010;2024/06/24 12:48:29.7029;1;0.00;0.0
   0.0010;2024/06/24 12:48:29.7029;0;0.00;0.0
   0.0980;2024/06/24 12:48:29.7999;3;1.00;89.0
   0.3400;2024/06/24 12:48:30.0419;5;1.00;86.0
   0.3440;2024/06/24 12:48:30.0459;3;1.00;89.0
   0.5860;2024/06/24 12:48:30.2879;5;1.00;86.0
   0.5900;2024/06/24 12:48:30.2919;3;1.00;89.0
   0.8330;2024/06/24 12:48:30.5349;5;1.00;86.0
   0.8360;2024/06/24 12:48:30.5379;3;1.00;88.0
   1.0780;2024/06/24 12:48:30.7799;5;1.00;86.0
   1.0830;2024/06/24 12:48:30.7849;3;1.00;88.0
   1.3280;2024/06/24 12:48:31.0299;3;1.00;88.0
   1.5750;2024/06/24 12:48:31.2769;3;1.00;88.0
   1.8210;2024/06/24 12:48:31.5229;3;1.00;88.0
   2.0630;2024/06/24 12:48:31.7649;5;1.00;87.0
   2.3140;2024/06/24 12:48:32.0159;3;1.00;87.0
   2.5560;2024/06/24 12:48:32.2579;5;1.00;87.0
   2.8060;2024/06/24 12:48:32.5079;3;1.00;86.0
   3.0490;2024/06/24 12:48:32.7509;5;1.00;88.0
   3.2990;2024/06/24 12:48:33.0009;3;1.00;86.0
   3.5410;2024/06/24 12:48:33.2429;5;1.00;88.0
   3.5450;2024/06/24 12:48:33.2469;3;1.00;86.0
   3.7880;2024/06/24 12:48:33.4899;5;1.00;88.0
   3.7920;2024/06/24 12:48:33.4939;3;1.00;86.0
   4.0340;2024/06/24 12:48:33.7359;5;1.00;88.0
   4.0380;2024/06/24 12:48:33.7399;3;1.00;86.0
   4.2800;2024/06/24 12:48:33.9819;5;1.00;88.0
   4.2840;2024/06/24 12:48:33.9859;3;1.00;86.0
   4.5300;2024/06/24 12:48:34.2319;3;1.00;86.0
   4.7730;2024/06/24 12:48:34.4749;5;1.00;87.0
   4.7760;2024/06/24 12:48:34.4779;3;1.00;86.0
   5.0220;2024/06/24 12:48:34.7239;3;1.00;85.0
   5.2660;2024/06/24 12:48:34.9679;5;1.00;87.0
   5.5150;2024/06/24 12:48:35.2169;3;1.00;85.0
   5.7570;2024/06/24 12:48:35.4589;5;1.00;87.0
   6.0080;2024/06/24 12:48:35.7099;3;1.00;86.0
   6.2500;2024/06/24 12:48:35.9519;5;1.00;87.0
   6.5000;2024/06/24 12:48:36.2019;3;1.00;86.0
   6.7430;2024/06/24 12:48:36.4449;5;1.00;87.0
   6.7470;2024/06/24 12:48:36.4489;3;1.00;86.0
   6.9890;2024/06/24 12:48:36.6909;5;1.00;87.0
   6.9930;2024/06/24 12:48:36.6949;3;1.00;86.0
   7.2370;2024/06/24 12:48:36.9389;5;1.00;87.0
   7.2390;2024/06/24 12:48:36.9409;3;1.00;86.0
   7.4820;2024/06/24 12:48:37.1839;5;1.00;87.0
   7.4860;2024/06/24 12:48:37.1879;3;1.00;86.0
   7.7280;2024/06/24 12:48:37.4299;5;1.00;86.0
   7.7320;2024/06/24 12:48:37.4339;3;1.00;87.0
   7.9740;2024/06/24 12:48:37.6759;5;1.00;86.0
   7.9780;2024/06/24 12:48:37.6799;3;1.00;87.0
   8.2240;2024/06/24 12:48:37.9259;3;1.00;87.0
   8.4670;2024/06/24 12:48:38.1689;5;1.00;86.0
   8.7170;2024/06/24 12:48:38.4189;3;1.00;87.0
   8.9600;2024/06/24 12:48:38.6619;5;1.00;85.0
   9.2090;2024/06/24 12:48:38.9109;3;1.00;88.0
   9.4520;2024/06/24 12:48:39.1539;5;1.00;85.0
   9.6980;2024/06/24 12:48:39.3999;5;1.00;85.0
   9.7020;2024/06/24 12:48:39.4039;3;1.00;88.0
   9.9440;2024/06/24 12:48:39.6459;5;1.00;85.0
  10.1910;2024/06/24 12:48:39.8929;5;1.00;85.0
  10.1950;2024/06/24 12:48:39.8969;3;1.00;88.0
  10.4370;2024/06/24 12:48:40.1389;5;1.00;85.0
  10.4410;2024/06/24 12:48:40.1429;3;1.00;89.0
  10.6830;2024/06/24 12:48:40.3849;5;1.00;85.0
  10.6870;2024/06/24 12:48:40.3889;3;1.00;89.0
  10.9300;2024/06/24 12:48:40.6319;5;1.00;85.0
  10.9340;2024/06/24 12:48:40.6359;3;1.00;89.0
  11.1760;2024/06/24 12:48:40.8779;5;1.00;85.0
  11.4220;2024/06/24 12:48:41.1239;5;1.00;85.0
  11.4260;2024/06/24 12:48:41.1279;3;1.00;89.0
  11.6690;2024/06/24 12:48:41.3709;5;1.00;85.0
  11.6720;2024/06/24 12:48:41.3739;3;1.00;89.0
  11.9150;2024/06/24 12:48:41.6169;5;1.00;85.0
  12.1610;2024/06/24 12:48:41.8629;5;1.00;85.0
  12.1640;2024/06/24 12:48:41.8659;3;1.00;89.0
  12.4080;2024/06/24 12:48:42.1099;5;1.00;85.0
  12.4110;2024/06/24 12:48:42.1129;3;1.00;89.0
  12.6530;2024/06/24 12:48:42.3549;5;1.00;85.0
  12.6570;2024/06/24 12:48:42.3589;3;1.00;89.0
  12.8990;2024/06/24 12:48:42.6009;5;1.00;85.0
  12.9030;2024/06/24 12:48:42.6049;3;1.00;89.0
  13.1460;2024/06/24 12:48:42.8479;5;1.00;85.0
  13.3920;2024/06/24 12:48:43.0939;5;1.00;85.0
  13.3960;2024/06/24 12:48:43.0979;3;1.00;88.0
  13.6380;2024/06/24 12:48:43.3399;5;1.00;85.0
  13.6420;2024/06/24 12:48:43.3439;3;1.00;88.0
  13.8850;2024/06/24 12:48:43.5869;5;1.00;86.0
  13.8890;2024/06/24 12:48:43.5909;3;1.00;87.0
  14.1310;2024/06/24 12:48:43.8329;5;1.00;86.0
  14.1350;2024/06/24 12:48:43.8369;3;1.00;87.0
  14.3770;2024/06/24 12:48:44.0789;5;1.00;86.0
