reltime;datetime;iSensor;headPos.x;headPos.y;headPos.z;headPosQ;headYaw;headPitch;headRoll;headRotQ;gazeSrc.x;gazeSrc.y;gazeSrc.z;gazeDir.x;gazeDir.y;gazeDir.z;gazeQ;leftEyeOpen;leftEyeOpenQ;rightEyeOpen;rightEyeOpenQ;pupil;pupilQ

   0.0010;2024/05/28 15:36:54.8549;0;0.000;0.000;0.000;0.00;0.0;0.0;0.0;0.00;-0.024;0.012;-0.014;0.996;0.023;0.087;0.87;10.00;1.00;7.37;1.00;2.61;1.00
   0.0030;2024/05/28 15:36:54.8569;0;0.000;0.000;0.000;0.00;0.0;0.0;0.0;0.00;-0.024;0.012;-0.014;0.994;0.004;0.112;0.99;9.90;1.00;9.90;1.00;2.66;0.99
   0.0130;2024/05/28 15:36:54.8669;0;0.000;0.000;0.000;0.00;0.0;0.0;0.0;0.00;-0.024;0.012;-0.014;0.985;-0.031;0.169;0.99;9.90;1.00;9.90;1.00;2.61;0.99
   0.0330;2024/05/28 15:36:54.8869;0;0.000;0.000;0.000;0.00;0.0;0.0;0.0;0.00;-0.024;0.012;-0.014;0.974;-0.073;0.215;0.99;9.90;1.00;9.90;1.00;2.61;0.99
   0.0510;2024/05/28 15:36:54.9049;0;0.000;0.000;0.000;0.00;0.0;0.0;0.0;0.00;-0.024;0.012;-0.014;0.957;-0.129;0.258;1.00;10.00;1.00;10.00;1.00;2.64;1.00
   0.0600;2024/05/28 15:36:54.9139;0;0.000;0.000;0.000;0.00;0.0;0.0;0.0;0.00;-0.024;0.012;-0.014;0.957;-0.127;0.262;1.00;10.00;1.00;10.00;1.00;2.62;1.00
   0.0800;2024/05/28 15:36:54.9339;0;0.000;0.000;0.000;0.00;0.0;0.0;0.0;0.00;-0.024;0.012;-0.014;0.955;-0.127;0.269;1.00;10.00;1.00;10.00;1.00;2.63;1.00
   0.0990;2024/05/28 15:36:54.9529;0;0.000;0.000;0.000;0.00;0.0;0.0;0.0;0.00;-0.024;0.012;-0.014;0.953;-0.125;0.275;1.00;10.00;1.00;10.00;1.00;2.64;1.00
   0.1080;2024/05/28 15:36:54.9619;0;0.000;0.000;0.000;0.00;0.0;0.0;0.0;0.00;-0.024;0.012;-0.014;0.953;-0.128;0.274;1.00;10.00;1.00;10.00;1.00;2.62;1.00
   0.1270;2024/05/28 15:36:54.9809;0;0.000;0.000;0.000;0.00;0.0;0.0;0.0;0.00;-0.024;0.012;-0.014;0.952;-0.129;0.279;1.00;10.00;1.00;10.00;1.00;2.63;1.00
   0.1360;2024/05/28 15:36:54.9899;0;0.000;0.000;0.000;0.00;0.0;0.0;0.0;0.00;-0.024;0.012;-0.014;0.952;-0.129;0.279;1.00;10.00;1.00;10.00;1.00;2.63;1.00
